geoid,name,population,value,percentile,numerator,denominator,se
90720,90720,22261,0.0127698147473366,0.576542269611577,,,
92845,92845,16273,0.027931238836663,0.869002284843869,,,
92807,92807,35687,0.0322835484657602,0.921553693830922,,,
92835,92835,23528,0.0132226098524655,0.591012947448591,,,
92701,92701,55058,-0.057221328919575,0.0167555217060168,,,
92663,92663,21951,0.00313198571463092,0.397562833206398,,,
92887,92887,20012,0.0248852250853232,0.830921553693831,,,
92861,92861,5822,0.0598421696192286,1,,,
92662,92662,2519,0.0144907525303903,0.623000761614623,,,
95722,95722,5123,0.00795646328108748,0.475247524752475,,,
95663,95663,2493,0.0444481815834767,0.985529322162985,,,
95626,95626,6065,0.0201153635852406,0.744097486671744,,,
92583,92583,32697,0.00483730062975177,0.41964965727342,,,
92211,92211,25056,0.0202728154825375,0.748667174409749,,,
92882,92882,73250,0.00978541988558781,0.50952018278751,,,
92584,92584,54235,0.0291280053877886,0.888804265041889,,,
92507,92507,59152,-0.0130487646456053,0.17974105102818,,,
95757,95757,50727,0.0287859365940648,0.885757806549886,,,
95831,95831,43094,0.0192373633149756,0.727341964965727,,,
95823,95823,79440,-0.0159086851342383,0.156130997715156,,,
95693,95693,7037,0.030910913026874,0.904798172124905,,,
95827,95827,20666,0.0122780153247207,0.564356435643564,,,
95835,95835,40170,0.0309601532546247,0.907844630616908,,,
92310,92310,9872,0.00500444643320526,0.423457730388423,,,
91784,91784,26090,0.0410247604315875,0.972581873571973,,,
92335,92335,99306,-0.0196255015341586,0.132520944402133,,,
92407,92407,68545,-0.004222071447593,0.268849961919269,,,
92354,92354,22050,0.00201356555520049,0.373952779893374,,,
92256,92256,3100,0.0287003517226477,0.884234577303884,,,
92120,92120,30550,0.0252596854583043,0.837776085300838,,,
92130,92130,56134,0.0311125408208857,0.911652703731912,,,
91911,91911,84026,-0.0133728046615182,0.175932977913176,,,
92029,92029,19382,0.0286953292501317,0.883472962680883,,,
91962,91962,2106,0.0517004703944855,0.995430312261995,,,
94107,94107,31461,0.0125739375052938,0.571972581873572,,,
94133,94133,26796,-0.090584334910391,0.00380807311500381,,,
95376,95376,55655,0.0172769066511694,0.689261233815689,,,
95207,95207,52269,-0.00876484414647313,0.226199543031226,,,
95204,95204,28667,0.0116678937963263,0.549124143183549,,,
95202,95202,6066,-0.0498702709155295,0.0251332825590251,,,
93422,93422,33466,0.02599615044102,0.846915460776847,,,
94061,94061,39023,0.00161281877842449,0.367098248286367,,,
94027,94027,7415,0.0543348922168864,0.998476770753998,,,
94080,94080,67600,0.00568181352166479,0.433358720487433,,,
94066,94066,43101,0.0132681371479592,0.594059405940594,,,
94044,94044,38984,0.0202747364251122,0.749428789032749,,,
94014,94014,49170,-0.00100127987801367,0.316070068545316,,,
93436,93436,56323,0.00263448573827356,0.388423457730388,,,
93108,93108,10401,0.0170996950248453,0.685453160700685,,,
93437,93437,3387,0.00763722613898623,0.471439451637471,,,
95037,95037,51994,0.0184683550396709,0.716679360243717,,,
95008,95008,46352,0.0171345301993378,0.686214775323686,,,
95134,95134,29349,-0.00338444541102189,0.281035795887281,,,
95139,95139,7363,0.0268862721610493,0.859101294744859,,,
95065,95065,8491,0.0195431204841894,0.734196496572734,,,
96013,96013,4819,0.012397196704184,0.568926123381569,,,
96073,96073,3980,0.0134614369163525,0.598629093678599,,,
96064,96064,4533,0.029793075650588,0.896420411271896,,,
95492,95492,29271,0.0262892147480279,0.852246763137852,,,
94928,94928,44323,0.00266833634956936,0.389185072353389,,,
95363,95363,27908,0.0193313126947376,0.728103579588728,,,
95307,95307,46283,0.00623961147662918,0.440974866717441,,,
95355,95355,59621,0.0221824820491952,0.782178217821782,,,
