geoid,name,population,value,percentile,numerator,denominator,se
92256,92256,3100,0.90961039,0.4847793,1751,1925,0.029747346
92394,92394,34915,0.897859258,0.414764079,15770,17564,0.023450128
92308,92308,42207,0.921907364,0.578386606,20919,22691,0.005824185
92020,92020,59743,0.897032584,0.402587519,32678,36429,0.002885012
92104,92104,45435,0.858604926,0.216133942,29111,33905,0.004014413
92111,92111,50693,0.864016673,0.237442922,28605,33107,0.006043873
93615,93615,6347,0.741050808,0.01369863,2567,3464,0.011248426
93010,93010,46063,0.918502548,0.5456621,23431,25510,0.006402746
92281,92281,2591,0.904439428,0.45738204,1202,1329,0.119066688
95133,95133,28565,0.924444194,0.595890411,16383,17722,0.004535262
92075,92075,12752,0.906533333,0.468797565,6799,7500,0.031215826
92103,92103,34700,0.943542607,0.747336377,22378,23717,0.003227263
91935,91935,8550,0.904186795,0.456621005,4492,4968,0.028803042
91978,91978,10506,0.891939913,0.372146119,5522,6191,0.011647028
94070,94070,31074,0.980859932,0.971841705,17885,18234,0.004746012
94127,94127,21151,0.959925968,0.863013699,11929,12427,0.005965516
92010,92010,16346,0.952483106,0.810502283,8880,9323,0.00973232
94065,94065,12461,0.978385251,0.96499239,7695,7865,0.006501529
94108,94108,14143,0.945948729,0.765601218,9188,9713,0.010670398
94124,94124,35747,0.937827079,0.701674277,20967,22357,0.009830957
94131,94131,29523,0.978160159,0.964231355,19214,19643,0.002846349
92036,92036,2593,0.924929178,0.598173516,1306,1412,0.019190035
96130,96130,20119,0.952185792,0.807458143,6273,6588,0.044426086
93202,93202,4273,0.920137398,0.563926941,2143,2329,0.033417377
91791,91791,33397,0.909176634,0.48173516,18319,20149,0.009253926
91606,91606,44295,0.853079585,0.195585997,24654,28900,0.030247432
91741,91741,26794,0.939959509,0.718417047,14857,15806,0.00283299
90293,90293,12728,0.953453128,0.820395738,8808,9238,0.009212547
91108,91108,13375,0.968996392,0.916286149,7251,7483,0.00163984
91355,91355,30526,0.955741306,0.837138508,17837,18663,0.007761237
91030,91030,25637,0.943723782,0.748858447,14623,15495,0.006264174
91402,91402,72059,0.797903435,0.063165906,36307,45503,0.007958475
91604,91604,32910,0.940854326,0.723744292,20616,21912,0.014121269
95320,95320,12822,0.91739967,0.534246575,6675,7276,0.025242353
93430,93430,2847,0.92903693,0.645357686,1283,1381,0.037130877
93433,93433,13535,0.860071631,0.220700152,6964,8097,0.030481605
95138,95138,20674,0.971575266,0.926940639,13057,13439,0.009531307
93105,93105,28545,0.91760667,0.53805175,14968,16312,0.012861879
95123,95123,68766,0.937799261,0.700913242,41130,43858,0.000785516
92397,92397,4562,0.884566596,0.331811263,2092,2365,0.02288731
94939,94939,6747,0.938508065,0.704718417,3724,3968,0.068714895
95428,95428,2580,0.707525213,0.00761035,912,1289,0.035335975
92865,92865,20664,0.885880945,0.340943683,11846,13372,0.011625903
92866,92866,15574,0.887677,0.345509893,9278,10452,0.017522258
95425,95425,10984,0.885960631,0.341704718,5446,6147,0.04719872
96134,96134,2059,0.808490566,0.081430746,857,1060,0.061426084
92240,92240,35278,0.791340285,0.054033486,16467,20809,0.003382259
93953,93953,4028,0.986191024,0.98630137,1714,1738,0.019145208
94599,94599,3108,0.97260274,0.933789954,1207,1241,0.010099635
92673,92673,30768,0.955924939,0.837899543,16505,17266,0.006937597
92840,92840,54735,0.874363959,0.278538813,30587,34982,0.011154201
92841,92841,33754,0.884152124,0.330289193,18645,21088,0.007044734
92325,92325,7948,0.874202899,0.277777778,4524,5175,0.013056651
94129,94129,4136,0.989085072,0.991628615,3081,3115,0.013702599
95073,95073,11013,0.940700809,0.722983257,6282,6678,0.015705407
94041,94041,14572,0.934058657,0.678082192,9873,10570,0.012175251
94590,94590,37280,0.895852573,0.394977169,21341,23822,0.005100461
95687,95687,69060,0.941191094,0.729832572,34073,36202,0.006423817
95319,95319,1745,0.90781893,0.474885845,1103,1215,0.063509507
95350,95350,54210,0.917917314,0.54109589,28930,31517,0.021881653
95367,95367,25072,0.929675373,0.651445967,13775,14817,0.015786421
94587,94587,74722,0.973842178,0.942922374,46723,47978,0.002938972
90006,90006,59576,0.636589871,0.00152207,24813,38978,0.011792001
94580,94580,30488,0.943701112,0.748097412,18338,19432,0.010152736
95655,95655,4156,0.975009466,0.950532725,2575,2641,0.0076947
90056,90056,7649,0.962206573,0.876712329,4099,4260,0.020865431
90732,90732,22780,0.930506659,0.658295282,12158,13066,0.011366442
94703,94703,21697,0.937728694,0.700152207,14095,15031,0.005452529
90716,90716,14285,0.819129439,0.106544901,7151,8730,0.018881477
90402,90402,11882,0.970671085,0.920852359,5858,6035,0.010737132
90805,90805,95995,0.875500503,0.288432268,51384,58691,0.005888036
94801,94801,31210,0.821203766,0.110350076,15786,19223,0.010778111
94803,94803,25893,0.93726869,0.697869102,15195,16212,0.010284221
95824,95824,30296,0.856369601,0.207762557,15663,18290,0.010752352
93234,93234,7355,0.792721908,0.056316591,3224,4067,0.036816634
93616,93616,2582,0.836289222,0.142313546,1226,1466,0.049393747
90010,90010,3822,0.846525455,0.168949772,2278,2691,0.039533662
95814,95814,11908,0.942184737,0.738964992,6926,7351,0.010559414
94601,94601,53039,0.824071643,0.114155251,28250,34281,0.006865476
94501,94501,63821,0.956154134,0.838660578,38337,40095,0.004059187
94560,94560,47171,0.970437228,0.918569254,29675,30579,0.005749728
94595,94595,18117,0.989597544,0.994672755,5803,5864,0.011033249
94121,94121,43616,0.958818577,0.855403349,27334,28508,0.030150955
94530,94530,26145,0.933148319,0.671232877,15131,16215,0.008757466
94572,94572,10384,0.929797433,0.652207002,6013,6467,0.019439367
95567,95567,1802,0.906512605,0.46803653,863,952,0.041335068
93612,93612,35140,0.904892613,0.459665145,18791,20766,0.012689954
93646,93646,11738,0.831313776,0.128614916,5214,6272,0.024531895
93650,93650,3173,0.890801187,0.358447489,1501,1685,0.042236223
93703,93703,32754,0.85010854,0.178843227,16056,18887,0.004060701
95560,95560,1615,0.748762376,0.015981735,605,808,0.335976964
93305,93305,37902,0.853938112,0.198630137,17358,20327,0.007462699
90640,90640,62730,0.836322987,0.143074581,32170,38466,0.010051429
91770,91770,62703,0.897610747,0.410197869,35014,39008,0.007481431
96055,96055,3866,0.935279805,0.689497717,1922,2055,0.014822683
95691,95691,38690,0.937305412,0.698630137,21977,23447,0.022381892
94602,94602,30162,0.928380973,0.636225266,17409,18752,0.010612095
94705,94705,13527,0.955688899,0.835616438,8282,8666,0.011086473
95969,95969,23572,0.911750789,0.5,11561,12680,0.01656708
93701,93701,10166,0.774288039,0.037290715,4758,6145,0.031733911
94596,94596,21700,0.950852132,0.799847793,13446,14141,0.007660417
93706,93706,40586,0.810588397,0.085996956,17730,21873,0.01404955
93242,93242,3474,0.772895712,0.035768645,1460,1889,0.006871454
90013,90013,12559,0.871850936,0.268645358,9171,10519,0.067437229
93201,93201,1580,0.826388889,0.119482496,714,864,0.14846439
93513,93513,1621,0.926203209,0.611872146,866,935,0.013575594
93516,93516,2244,0.921763869,0.576103501,1296,1406,0.104034645
96056,96056,1530,0.678611422,0.00456621,606,893,0.04769784
91755,91755,26803,0.912996905,0.50913242,15342,16804,0.013244507
95116,95116,55825,0.864742749,0.240487062,29665,34305,0.007835789
90744,90744,56880,0.784623039,0.0456621,26809,34168,0.003286013
91352,91352,47076,0.814635468,0.094368341,24057,29531,0.024840545
90638,90638,49227,0.937086855,0.697108067,28494,30407,0.004824977
91016,91016,41105,0.896214571,0.396499239,23557,26285,0.0062153
