geoid,name,population,value,percentile,numerator,denominator,se
95386,95386,10557,-0.222452119376301,0.218583396801219,,,
96041,96041,2934,-0.452489902051484,0.0525514089870526,,,
93291,93291,59270,-0.218232589673977,0.223153084539223,,,
93271,93271,2479,-0.0188936068261715,0.478293983244478,,,
93003,93003,51629,0.0462039082227453,0.577303884234577,,,
93041,93041,24208,-0.2301375656198,0.207920792079208,,,
94609,94609,23726,0.253746245251382,0.830921553693831,,,
94606,94606,38220,-0.0272623938861538,0.465346534653465,,,
94702,94702,16860,0.173236632499392,0.741812642802742,,,
94539,94539,54982,0.315776934112969,0.895658796648896,,,
94588,94588,37253,0.357200428983778,0.922315308453922,,,
94568,94568,55608,0.257419176041186,0.837014470677837,,,
94610,94610,31936,0.390466987502503,0.939070830159939,,,
94707,94707,11767,0.547476877080724,0.990860624523991,,,
95685,95685,4665,-0.104841372167344,0.357197258187357,,,
95666,95666,5164,-0.23342754368297,0.202589489718203,,,
95966,95966,29860,-0.375033555412639,0.0906321401370906,,,
95965,95965,20498,-0.536678133833597,0.0243716679360244,,,
95973,95973,36682,0.074168262926033,0.616907844630617,,,
95987,95987,5950,-0.0676543556002195,0.415079969535415,,,
94582,94582,42576,0.370837512219873,0.930693069306931,,,
94521,94521,43281,0.206858234807368,0.785224676313785,,,
95726,95726,8449,-0.0890372323878727,0.383853769992384,,,
95709,95709,5498,-0.00928995497960918,0.493526275704494,,,
95623,95623,3665,0.0741302688738143,0.616146230007616,,,
93631,93631,16282,-0.106213745070748,0.355674028941356,,,
93651,93651,1798,0.0359395386268951,0.566641279512567,,,
93602,93602,3530,-0.0163722661850687,0.482863670982483,,,
93711,93711,38007,0.116998656079308,0.667936024371668,,,
93722,93722,84621,-0.144261741818869,0.303884234577304,,,
93626,93626,2427,0.0397505623771308,0.571210967250571,,,
92004,92004,2299,-0.371329649404676,0.0929169840060929,,,
92273,92273,2010,-0.493049866989786,0.0380807311500381,,,
93514,93514,14175,0.049721779306104,0.585681645087586,,,
93309,93309,58538,-0.1912270190316,0.252856054836253,,,
93313,93313,55221,-0.119164245113631,0.337395277989337,,,
93206,93206,1704,-0.325694799770989,0.124143183549124,,,
95423,95423,3751,-0.341111553172048,0.115765422696116,,,
95457,95457,3227,-0.424320223915763,0.0662604722010663,,,
91775,91775,25004,0.0744870392342184,0.618431073876618,,,
91364,91364,27971,0.258802546837576,0.839299314546839,,,
90746,90746,27075,0.0489927491476775,0.584158415841584,,,
